|message_id|user_name|speaker|timestamp|conversation_id|text
42|6adea603-9c94-4b3e-95b8-e53048000e83|Bee|0bc95e42346e4a78adca69195bfcfcc0|2021-05-14 17:32:57.544306+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|I picked only Z
43|688eed2a-2ad5-4f83-a312-e183b87ac6b3|Bee|0bc95e42346e4a78adca69195bfcfcc0|2021-05-14 17:33:05.710749+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|What's the outcome?
44|0a0dfd25-bc2e-429e-8aac-57ab982dc806|Chipmunk|6c9ae22867b7430da7090c1868a90156|2021-05-14 17:33:18.158236+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|What is the object?
45|f0c9d626-ea5f-47a5-bc7c-b1738c83c44f|Tiger|6464d98470554571834b1f8d2b86d6ad|2021-05-14 17:33:34.157020+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|The outcome to make sure that evens/vowels are on the same card.
46|648410e4-8d76-49e0-ae2a-07b6315ad5ba|Bee|0bc95e42346e4a78adca69195bfcfcc0|2021-05-14 17:34:02.884382+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|then 6 is the answer?
47|9a48b1e2-3738-4380-abf1-ee811f11ff1c|Chipmunk|6c9ae22867b7430da7090c1868a90156|2021-05-14 17:34:07.352434+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|Each of us pick a different card and turn it
51|192dbf80-d73d-4aeb-9717-b4526e646747|Chipmunk|6c9ae22867b7430da7090c1868a90156|2021-05-14 17:34:14.830080+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|then it is easy to test the rule
54|5f6dbb85-df3e-4ee7-95cf-eecfb3141a12|Tiger|6464d98470554571834b1f8d2b86d6ad|2021-05-14 17:34:28.061394+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|Right, that one would confirm it,,, but youd want to test it other way as well... to make sure non-vowels and odds are on the same card.
55|dfb84f9f-8ba1-4690-bece-e1bd01beebfe|Tiger|6464d98470554571834b1f8d2b86d6ad|2021-05-14 17:34:36.530019+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|@Chipmunk  - great IDEA
56|7b185550-2c94-4bc4-b291-9cce5aa6bb14|Tiger|6464d98470554571834b1f8d2b86d6ad|2021-05-14 17:34:44.027065+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|I will do 9/6
57|c5c96225-7fa7-4935-b0ed-af0a1bd22581|Bee|0bc95e42346e4a78adca69195bfcfcc0|2021-05-14 17:35:20.896546+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|Z and 9
58|24bd3da3-7c93-49de-94ed-ba5cb767dcb5|Bee|0bc95e42346e4a78adca69195bfcfcc0|2021-05-14 17:35:32.550938+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|how do you know when you end the game?
59|f70c061e-9854-45ca-9a9b-8e074f54d2dc|Tiger|6464d98470554571834b1f8d2b86d6ad|2021-05-14 17:36:03.521135+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|When we've chatted for about 5 minutes and everyone has a plan.
60|78787f83-f38c-4922-8afb-9b387b31167d|Lion|722a9ae722cb416b872482aced5a4c24|2021-05-14 17:36:11.552536+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|yup
65|c1559dad-d1f1-44ac-a047-626d471ed20f|Tiger|6464d98470554571834b1f8d2b86d6ad|2021-05-14 17:37:53.226197+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|Awesome. Is everyone good with the solution?
69|3a339785-cf3e-4f14-8dcc-3e56fa5d9a26|Chipmunk|6c9ae22867b7430da7090c1868a90156|2021-05-14 17:38:10.611363+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|good
76|d49c686c-4745-4166-8c49-78cdeadb0202|Bee|0bc95e42346e4a78adca69195bfcfcc0|2021-05-14 17:38:31.445937+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|i gusss
77|6c90f85f-ba21-4fa1-b45c-1281403ada7f|Bee|0bc95e42346e4a78adca69195bfcfcc0|2021-05-14 17:38:34.507987+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|good luck all
80|c78fd824-77e5-4936-b35c-d84c3aec20cf|Tiger|6464d98470554571834b1f8d2b86d6ad|2021-05-14 17:38:45.203480+00:00|4ae1ba73-5cd4-4df4-bc07-066f00d36192.tsv|Are we ready ot submit?
25|732d0aea-ff16-42f9-b8df-1adb221e892e|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:05:17.882168+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|hi everyone, so we must find the card with a vowel on the other side?
26|cc6d7dc6-e51a-4257-9b15-4d7c2f8348fe|Leopard|37e4eeb876c8457bb2a67c067a97e606|2021-05-14 18:05:20.875163+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Hello
27|01682cb6-a148-4596-9594-908431e8d049|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:05:27.387924+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Hello
29|938c8f36-e277-4af5-ae3b-8176f7a45952|Leopard|37e4eeb876c8457bb2a67c067a97e606|2021-05-14 18:06:06.825666+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Is that what we are supposed to do? I thought the instructions were a bit vague
30|f1c1fd55-6913-4e0c-b2b1-fda7fe00fd5b|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:06:13.551658+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|I am not really sure
31|2de9cdc6-e9d8-45aa-b2e9-eb837f20c6f5|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:06:20.261912+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|it just says w need to test a rule
32|0cdd7538-7483-4736-af3d-8b505c3ce2b3|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:06:43.267391+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|essentially if we turn a card over that has a VOWEL on it, does it have an even number on the other side?
33|94aacb7e-04c9-4e5b-901f-d08575788047|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:06:55.480918+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|did we all select VOWEL cards as the one to turn over?
34|ac726c0f-736d-40df-8c58-3f7695f019d5|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:07:13.053140+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|"I selected my card with an ""E"""
35|3a705444-80d8-4778-b02c-8808dbc393d0|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:07:17.842698+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|All even numbers have vowels attached
36|f89d972b-5635-4996-9964-5ce33faa052d|Leopard|37e4eeb876c8457bb2a67c067a97e606|2021-05-14 18:07:40.861902+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Oh ok
37|c33b9f1a-25b4-43d3-aa21-18a3c21aea11|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:07:47.462139+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|I selected the card with E and 9
38|6da8628c-dfc1-4697-8ae7-f39db765e661|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:07:53.420375+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|so I guess we all just need to make ure we submit a card that has a vowel showing
39|50fa1ad2-a002-4ee2-8557-0c5e4fbc8896|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:08:12.114098+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|"turning over a ""9"" card doesn't really test the rule though"
40|620d3840-563b-4ac4-aac4-7f83b0ab5dec|Leopard|37e4eeb876c8457bb2a67c067a97e606|2021-05-14 18:08:27.743160+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|So E 6? 
41|4a46635d-84b4-4673-862c-6cea257167e7|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:08:29.262075+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|nope not vowel but just a card with a number and also a letter
42|06b74115-1ec1-4e46-bf62-a2333761baf8|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:08:36.180012+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Just E i think
43|eea238ec-e0d7-4988-ae56-5fb40f9015c4|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:08:49.144236+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|oh I see like going the other way
44|492d4ff8-0f72-498b-9a5c-bd46f4f88328|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:09:09.195350+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|like if we turn over the 6, will there be a vowel on the other side. Makes sense
45|3e7e3c00-39c6-4cf7-b784-54fa1fb67585|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:09:12.917410+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|so yes E and 6
47|3c2c4008-c192-4ca6-bd3f-1faf10d5f5a1|Leopard|37e4eeb876c8457bb2a67c067a97e606|2021-05-14 18:09:15.825145+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|So E would have an even number and 6 would have a vowel
51|970982d9-a8d6-4d71-9f0a-7cfd2a42e805|Leopard|37e4eeb876c8457bb2a67c067a97e606|2021-05-14 18:09:28.494789+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Ok
53|ea3382c3-6ce3-46c0-9012-7e52c9510eca|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:09:34.916575+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|correct (if the rule applies)
55|c5031db8-bc19-4d5f-b164-7485de0b5099|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:10:06.838762+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Ill go ahed and submit for us
56|7402eba9-3715-4162-be70-a3b67f2bd11b|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:10:09.522844+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Yes
58|85f2b907-92ca-4dd7-8576-18c13a144bec|Leopard|37e4eeb876c8457bb2a67c067a97e606|2021-05-14 18:10:13.585026+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|So we just pick the cards and hit submit game? 
59|79eafaae-adbd-47c0-93df-342a53ea5a85|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:10:20.036859+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|yes E and 6
61|0db1dbf6-c472-4aa8-a024-5b5de800c489|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:10:31.747264+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|the instruction us logical i think
62|73c834ce-9be1-4306-9f98-6e823581964b|Beaver|2296f3055a8942b29ca727fec929db1b|2021-05-14 18:10:36.739505+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|everybody good?
63|a3d39a7f-0876-49ee-b1dc-0a0a447e18f9|Leopard|37e4eeb876c8457bb2a67c067a97e606|2021-05-14 18:10:40.594744+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|I'm good
64|9fdaaf9c-cc13-4afd-9e2e-b59f3affb511|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:10:43.814001+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|yeah i think
65|f11e5f58-44c6-4b36-9696-242fddb7ff54|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:10:44.550719+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Final decision 
68|db32dcec-ad63-47bb-86e6-a6e6458b885a|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:10:59.663562+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|but i am going with E and 9
69|85fc4bff-54a3-446b-87b1-6a12cd29bb96|Leopard|37e4eeb876c8457bb2a67c067a97e606|2021-05-14 18:11:30.918861+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|but 6 would have the vowel...it's an even number. 
73|1ad2751d-8346-4156-9267-dbc2cac83ef8|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:11:56.441924+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|the rule is about testing the rules 
75|9e23b537-5e39-4c68-b096-0d85f08bd898|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:12:30.398016+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|which is for every letter their is a number and for every number their is a letter
76|969eccdb-a687-4d26-9be1-9ddeddec8872|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:12:54.490842+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|E and 9 means u turn over E for even number and 9 for a consonant 
77|77a1c668-522d-440c-a19d-29f60c421dc4|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:13:47.893948+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|yes and also to confirm the rules are the rules
78|efa8360b-27d6-41ce-92bd-c60605dd1c16|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:14:57.253978+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Ok.
81|849aa96e-e43a-4af6-9382-5ca1ac115820|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:15:39.302666+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|The rule is 4 cards below has a letter on one side and a number on the other.
82|808d5bfa-a230-48d6-ab33-e8d905a3ac49|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:15:56.921465+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Which card do you need to test the rule above.
83|52aad75c-124b-4da7-a44c-f52c83698f2d|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:16:17.182489+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|oh sorry
85|35a3f9ef-fe78-4914-921d-07e7e2fa5740|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:16:55.582161+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|i think it is E
86|cc708489-2694-47ac-bae4-5c4ac0e93697|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:17:30.081723+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|the card with vowel has an even number on the other side
87|e034e27f-3505-4f2c-80ce-55ee257837c0|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:17:40.561607+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|E definitely 
90|aa5baad2-df51-4b58-9092-d9caf0d94b58|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:18:36.554111+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|so what are we going with
92|cf831910-e594-4da7-9d91-879d3c67e69b|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:19:01.732154+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|E and 6
93|2ea6acc9-7626-410f-989a-8579cee20848|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:19:26.954037+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|cause 6 should have a vowel on the other side
94|5d2486ca-2a9d-4465-a924-bc564a9545ef|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:19:49.892786+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|because it confirms both way
95|f0dbeffd-d3ae-48cb-a608-ae727a764a5d|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:20:04.561790+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|we are not sure about that
96|15528a44-63d2-46bb-8177-9d9b91496280|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:20:13.603262+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|the rule dont say for the other
97|1ed6a00a-a234-4b5c-a705-3a6b764666e4|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:21:16.453118+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|By both ways I mean even mum for a vowel and vice versa
99|aff3b6a4-44f4-4d48-94bd-6f94e997354e|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:21:44.544616+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|Sorry about the typo
100|bc421358-3d88-41d5-abcb-6dcb1fea3da9|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:21:52.460694+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|By both ways I mean even num for a vowel and vice versa
101|7b254bbb-3b40-432b-a14d-6ef7b4b9b72d|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:21:58.604317+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|I know, all I am saying is that it was not stated specifically in the rule that it goes both ways
102|852062ac-709f-4583-b831-7039214a1c5b|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:22:14.589719+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|All cards with vowels on one side have an even number on the other.
103|1332f23e-d354-4356-bd90-f39140ed2251|Ox|dc16b532de184216997cafd958ef9f3e|2021-05-14 18:22:29.318655+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|As stated in the task
104|d9e1a04f-6f53-4581-86bf-01bad340b285|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:22:48.753841+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|their was only one card with a vowel 
107|7dec3564-96fb-413f-984e-3453afd16800|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:23:02.621519+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|they did not say the same for the numbers
108|edebd116-21fb-47d0-afc7-812e27de09c5|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:23:12.898987+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|it was only for the vowels
109|8f659971-3031-49ac-9523-1538a4556a26|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:24:57.229952+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|nothing was stated for the numbers
110|e46eb474-6c29-4446-bc46-283d9d058877|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:25:23.641466+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|can we agree on what to go with then 
111|79d56c0c-c0cf-4bb9-ba5c-9ed25e796268|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:25:43.822039+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|if it is E and 9 so be it
112|5b5fef95-68b9-4d0c-8dda-71995dcd0290|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:26:33.761702+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|E and 6
115|8517689e-2a5c-40e0-9fbf-f5fcb03ff2a6|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:28:40.573574+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|So anyone still here
116|948857ec-de2d-4151-947b-e5fb88fce219|Dolphin|204ecb1ca1ff4defb2f5cfb973334304|2021-05-14 18:29:43.602456+00:00|9f3b3a54-fff9-42ed-8f46-3015eeafb89b.tsv|@Ox okay over there
19|5f45b172-0427-482a-a52a-67247d915c9f|Emu|7b5b3081fe62430b8b7d3d8ddc2c09c2|2021-06-14 17:11:26.069847+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|Does everyone have a decision?
20|c34cba0e-08f4-4469-84c6-08a2a377fcb9|Lion|acd3da92a05c4d81a1e2075bae49f8b1|2021-06-14 17:11:40.389295+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|yes i do
21|2dcb210e-daa9-419e-a94b-f4590be04e90|Llama|af35faf836194901aa66a18d7ee1b2dc|2021-06-14 17:11:46.788578+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|i have no clue how to solve this.. i just selected A randomly
22|283ff643-6964-4a1f-a27c-3620057402af|Emu|7b5b3081fe62430b8b7d3d8ddc2c09c2|2021-06-14 17:12:01.688907+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|I selected A also
23|ce75539a-8892-42c9-afda-d0087f01460e|Lion|acd3da92a05c4d81a1e2075bae49f8b1|2021-06-14 17:12:11.930669+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|simple pick card with either a vowel or a number
24|71bb3013-faaf-409c-9788-20be759f7b45|Emu|7b5b3081fe62430b8b7d3d8ddc2c09c2|2021-06-14 17:12:23.298079+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|I'm confused on what we're supposed to chat about? Just our decision?
25|6cb1ba48-bfaa-4ea0-a787-7fb8a949ef5e|Emu|7b5b3081fe62430b8b7d3d8ddc2c09c2|2021-06-14 17:12:31.189936+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|Yes.  I chose the only vowel.
26|1a9f29d4-cd08-42ce-a560-72260d14e20d|Lion|acd3da92a05c4d81a1e2075bae49f8b1|2021-06-14 17:12:47.869092+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|i choose the vwel and number cards
27|088a95fa-9f27-41f4-9f1d-cfee5f691ea3|Emu|7b5b3081fe62430b8b7d3d8ddc2c09c2|2021-06-14 17:12:59.812595+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|A is the only vowel, so that has to be it right?
31|2c1ee1f0-cfd2-465c-bb4f-d489c676f7ee|Lion|acd3da92a05c4d81a1e2075bae49f8b1|2021-06-14 17:13:21.365994+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|oppe i picked a card with an odd number my bad
34|ef5f113c-a054-400c-a3bd-cfaa7b72b321|Lion|acd3da92a05c4d81a1e2075bae49f8b1|2021-06-14 17:13:29.989076+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|oops
36|8be6602c-4362-446e-bbef-038bfda02d9b|Llama|af35faf836194901aa66a18d7ee1b2dc|2021-06-14 17:13:48.949670+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|oh! i didn't realize you can select multiple cards!
37|b93c7759-40f6-4400-a49c-8e2803bda996|Emu|7b5b3081fe62430b8b7d3d8ddc2c09c2|2021-06-14 17:13:58.751467+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|I might be wrong? I just figured A is the only one
38|75a5dbc8-4348-476c-b193-81a37dcdca02|Emu|7b5b3081fe62430b8b7d3d8ddc2c09c2|2021-06-14 17:14:03.574293+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|I didnt either.
40|2f83b71f-7dab-409f-9ffb-0cfb8d6aacb0|Lion|acd3da92a05c4d81a1e2075bae49f8b1|2021-06-14 17:14:23.774739+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|theory says the number card may have a vowel on back
41|98b818e2-8898-41da-b240-fbbbba0f2b02|Llama|af35faf836194901aa66a18d7ee1b2dc|2021-06-14 17:14:24.696951+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|i changed mine to 6, P and A
42|fcf2fa93-2ff0-4dcf-8be6-e1a0aefcc7fd|Lion|acd3da92a05c4d81a1e2075bae49f8b1|2021-06-14 17:14:39.452215+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|p is not a vowel
44|c21d6a4b-1913-4e37-a8b9-1fb08e1d4120|Emu|7b5b3081fe62430b8b7d3d8ddc2c09c2|2021-06-14 17:14:53.808049+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|Yes, so then we'd need A, 6, right?
46|fab0402f-9eeb-46e1-afa6-8c9a9bfe2bb7|Lion|acd3da92a05c4d81a1e2075bae49f8b1|2021-06-14 17:15:00.413256+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|going with 6 & a
47|a5d6dffe-7ab7-4f49-a6a2-27c276b4b525|Llama|af35faf836194901aa66a18d7ee1b2dc|2021-06-14 17:15:14.730410+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|you're right, it doesn't matter what's one the back of P
49|459c1aaa-9679-44a8-9502-8e82c953aaa5|Lion|acd3da92a05c4d81a1e2075bae49f8b1|2021-06-14 17:15:23.490037+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|my thoughts anyways i can be persuaded otherwise with a good argument
50|3478147c-decc-44a5-98ae-a8b8314d4432|Emu|7b5b3081fe62430b8b7d3d8ddc2c09c2|2021-06-14 17:15:25.061919+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|i'm going with 6 and A also. because P isn't a vowel
51|68329ae7-66c4-4558-9d48-c932c95941cd|Emu|7b5b3081fe62430b8b7d3d8ddc2c09c2|2021-06-14 17:15:44.012102+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|ok. i'm going to submit it. Thank you for your help everyone! it's been fun!
52|bfbb6463-748e-4857-9b56-16d69e9cf18d|Llama|af35faf836194901aa66a18d7ee1b2dc|2021-06-14 17:15:44.395256+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|now I'm going with 6, A and 9
54|618622ce-1e18-4c26-a8df-bd8d612ef18a|Llama|af35faf836194901aa66a18d7ee1b2dc|2021-06-14 17:16:03.243734+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|because you have to make sure there's no vowel on the back of 9
55|eecd6e06-bee9-4221-9d82-b9fde54aba91|Lion|acd3da92a05c4d81a1e2075bae49f8b1|2021-06-14 17:16:03.257688+00:00|689e8bec-f44f-4625-a57b-33d966553ec0.tsv|it says most people get this part worng i am curious to know what that means
17|2408fddc-4324-49a6-88af-12e01eb90349|Lion|98bbc8bc8d98433c90de704db8fa62fe|2020-09-02 18:12:19.980252+00:00|94f5fad4-079f-4f01-8185-d1f74f489d5b.tsv|So my response was to turn the two with numbers on them and verify that both have a letter on the other side but after submitting it, I'm second guessing that
18|e9991e0b-ccd1-4106-866c-5637d84639b3|Lobster|0114684c52b54704ac8aab9fa2c7c3c9|2020-09-02 18:13:10.087399+00:00|94f5fad4-079f-4f01-8185-d1f74f489d5b.tsv|I did the same thing at first but I noticed it said even number, so I only submitted one
19|7d2ef0ed-ae63-4cac-aa7e-37299752b719|Lion|98bbc8bc8d98433c90de704db8fa62fe|2020-09-02 18:13:41.040059+00:00|94f5fad4-079f-4f01-8185-d1f74f489d5b.tsv|Ah yes, you're right. I missed that small detail
